shipment_id,origin_district,destination_district,origin_terrain,destination_terrain,distance_km,shipping_mode,shipment_volume_units,inventory_level_units,demand_units,warehouse_processing_days,weather_delay,traffic_delay,road_condition,carrier_rating,scheduled_delivery_days,actual_delivery_days,transportation_cost_inr,late_delivery
UKL10811,Champawat,Pithoragarh,Mid-Hill,High-Hill,489.0,Second Class,6,97.7,93.1,1.63,0,0,Moderate,4.45,3.8,6.7,1402.86,1
UKL10812,Udham Singh Nagar,Bageshwar,Plain/Lower Hill,Mid-Hill,337.1,Standard,10,60.4,71.8,0.62,0,1,Good,4.22,4.5,4.9,1062.95,1
UKL10813,Almora,Champawat,Mid-Hill,Mid-Hill,153.9,Standard,5,75.4,46.5,0.46,0,1,Moderate,4.1,4.5,6.54,655.64,1
UKL10814,Dehradun,Bageshwar,Plain/Lower Hill,Mid-Hill,360.2,First Class,14,56.6,26.4,1.15,0,1,Poor,4.23,2.8,5.1,1381.66,1
UKL10815,Dehradun,Chamoli,Plain/Lower Hill,High-Hill,295.3,First Class,7,72.0,58.8,1.1,0,0,Poor,4.31,2.8,4.39,1172.51,1
UKL10816,Almora,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,237.8,Standard,6,63.0,77.4,1.35,1,0,Moderate,3.99,4.5,5.57,959.46,1
UKL10817,Champawat,Haridwar,Mid-Hill,Plain/Lower Hill,192.3,Second Class,7,93.7,38.4,0.69,0,0,Good,3.92,3.8,4.59,727.01,1
UKL10818,Pithoragarh,Champawat,High-Hill,Mid-Hill,355.1,Second Class,10,85.7,59.6,1.09,0,0,Moderate,4.09,3.8,4.91,1235.64,1
UKL10819,Almora,Chamoli,Mid-Hill,High-Hill,413.2,First Class,11,52.8,33.5,1.15,1,0,Good,3.25,2.8,4.86,1436.02,1
UKL10820,Pauri Garhwal,Champawat,Mid-Hill,Mid-Hill,414.4,Standard,8,68.9,57.8,1.2,0,1,Good,3.73,4.5,6.86,1173.79,1
UKL10821,Nainital,Dehradun,Mid-Hill,Plain/Lower Hill,253.6,Standard,9,68.5,93.3,0.92,1,0,Good,3.31,4.5,5.74,920.51,1
UKL10822,Udham Singh Nagar,Uttarkashi,Plain/Lower Hill,High-Hill,194.7,Same Day,9,62.8,69.2,0.92,0,0,Moderate,3.18,1.2,1.83,1063.28,1
UKL10823,Udham Singh Nagar,Uttarkashi,Plain/Lower Hill,High-Hill,449.5,Second Class,10,96.7,41.4,0.83,0,0,Moderate,4.17,3.8,5.44,1401.84,1
UKL10824,Tehri Garhwal,Haridwar,Mid-Hill,Plain/Lower Hill,94.0,First Class,7,68.4,79.8,0.98,1,0,Good,4.39,2.8,3.69,688.94,1
UKL10825,Rudraprayag,Champawat,High-Hill,Mid-Hill,256.7,Standard,7,101.0,37.2,1.08,0,0,Good,4.01,4.5,6.07,853.33,1
UKL10826,Chamoli,Champawat,High-Hill,Mid-Hill,332.2,First Class,3,63.1,56.1,1.21,0,0,Moderate,3.37,2.8,4.35,1182.88,1
UKL10827,Almora,Dehradun,Mid-Hill,Plain/Lower Hill,404.2,Standard,5,47.5,69.4,0.86,0,0,Poor,4.51,4.5,7.0,1177.16,1
UKL10828,Bageshwar,Pauri Garhwal,Mid-Hill,Mid-Hill,211.4,Standard,2,115.0,62.0,1.11,0,0,Good,4.1,4.5,4.81,731.05,1
UKL10829,Udham Singh Nagar,Almora,Plain/Lower Hill,Mid-Hill,204.5,First Class,5,69.1,77.9,1.16,0,0,Good,4.4,2.8,4.3,882.72,1
UKL10830,Uttarkashi,Champawat,High-Hill,Mid-Hill,225.0,Same Day,9,52.8,91.3,0.63,0,0,Moderate,4.37,1.2,2.19,1198.81,1
UKL10831,Dehradun,Pauri Garhwal,Plain/Lower Hill,Mid-Hill,180.5,Standard,8,96.0,116.6,0.43,0,1,Moderate,3.34,4.5,5.56,741.96,1
UKL10832,Chamoli,Pauri Garhwal,High-Hill,Mid-Hill,437.6,Second Class,11,69.3,47.1,0.94,0,0,Poor,4.17,3.8,6.21,1520.59,1
UKL10833,Pithoragarh,Dehradun,High-Hill,Plain/Lower Hill,362.1,Standard,10,76.8,83.8,0.9,0,1,Good,4.62,4.5,5.91,1132.27,1
UKL10834,Haridwar,Pithoragarh,Plain/Lower Hill,High-Hill,308.9,Standard,9,84.4,80.5,0.8,0,1,Good,3.44,4.5,5.29,984.97,1
UKL10835,Bageshwar,Pauri Garhwal,Mid-Hill,Mid-Hill,304.7,Standard,6,57.0,67.7,1.21,0,1,Good,4.02,4.5,6.13,1043.45,1
UKL10836,Rudraprayag,Almora,High-Hill,Mid-Hill,429.1,Second Class,16,109.6,50.3,1.14,0,0,Good,3.75,3.8,4.96,1353.11,1
UKL10837,Tehri Garhwal,Pithoragarh,Mid-Hill,High-Hill,213.5,Standard,9,86.0,72.3,1.33,0,0,Poor,3.7,4.5,6.17,916.24,1
UKL10838,Chamoli,Pithoragarh,High-Hill,High-Hill,341.5,Standard,8,73.0,63.4,0.96,0,0,Moderate,4.01,4.5,6.15,1033.74,1
UKL10839,Pauri Garhwal,Almora,Mid-Hill,Mid-Hill,408.5,First Class,9,96.3,75.2,1.4,0,0,Moderate,4.1,2.8,5.25,1425.88,1
UKL10840,Haridwar,Udham Singh Nagar,Plain/Lower Hill,Plain/Lower Hill,217.8,First Class,7,86.0,49.7,0.89,0,0,Good,4.39,2.8,4.04,916.89,1
UKL10841,Champawat,Rudraprayag,Mid-Hill,High-Hill,292.7,Standard,7,65.4,55.6,1.13,0,0,Good,4.07,4.5,6.04,959.07,1
UKL10842,Bageshwar,Uttarkashi,Mid-Hill,High-Hill,361.3,Second Class,5,72.1,74.3,1.81,0,0,Good,4.26,3.8,6.09,1153.0,1
UKL10843,Pauri Garhwal,Pithoragarh,Mid-Hill,High-Hill,354.6,First Class,8,69.3,65.6,0.83,0,0,Good,4.51,2.8,4.74,1295.45,1
UKL10844,Pithoragarh,Udham Singh Nagar,High-Hill,Plain/Lower Hill,401.4,Standard,8,105.4,38.8,1.21,0,0,Poor,5.0,4.5,7.27,1255.62,1
UKL10845,Udham Singh Nagar,Haridwar,Plain/Lower Hill,Plain/Lower Hill,106.0,Standard,4,75.3,88.7,1.0,0,0,Good,4.25,4.5,4.49,455.77,0
UKL10846,Haridwar,Dehradun,Plain/Lower Hill,Plain/Lower Hill,68.3,First Class,7,15.0,70.9,1.31,0,1,Good,3.78,2.8,4.38,719.09,1
UKL10847,Tehri Garhwal,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,302.9,Second Class,7,63.2,61.7,1.03,0,0,Moderate,4.82,3.8,4.41,996.41,1
UKL10848,Chamoli,Dehradun,High-Hill,Plain/Lower Hill,289.2,Standard,9,82.0,55.2,0.97,0,0,,3.81,4.5,6.31,996.26,1
UKL10849,Tehri Garhwal,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,331.7,Standard,12,94.6,82.2,1.24,0,0,Poor,4.09,4.5,6.79,1170.23,1
UKL10850,Bageshwar,Nainital,Mid-Hill,Mid-Hill,211.5,Second Class,10,101.6,37.0,1.15,0,1,Good,3.36,3.8,4.52,923.69,1
UKL10851,Almora,Haridwar,Mid-Hill,Plain/Lower Hill,299.8,Second Class,7,147.5,58.1,0.85,0,0,Moderate,,3.8,5.33,1014.66,1
UKL10852,Tehri Garhwal,Bageshwar,Mid-Hill,Mid-Hill,306.4,Standard,8,88.0,81.5,1.15,0,1,Good,3.91,4.5,6.08,1000.63,1
UKL10853,Haridwar,Uttarkashi,Plain/Lower Hill,High-Hill,272.7,Standard,6,83.6,75.4,1.92,1,0,Good,4.62,4.5,7.8,960.52,1
UKL10854,Tehri Garhwal,Uttarkashi,Mid-Hill,High-Hill,179.6,First Class,8,105.2,60.2,0.77,0,1,Poor,4.07,2.8,3.95,,1
UKL10855,Almora,Dehradun,Mid-Hill,Plain/Lower Hill,295.1,Standard,4,62.3,54.1,0.65,0,0,Moderate,4.95,4.5,6.16,,1
UKL10856,Chamoli,Udham Singh Nagar,High-Hill,Plain/Lower Hill,313.3,First Class,9,60.2,65.1,0.72,0,0,Good,4.47,2.8,3.54,1225.18,1
UKL10857,Uttarkashi,Dehradun,High-Hill,Plain/Lower Hill,226.9,Second Class,7,69.5,38.5,1.23,0,1,Poor,4.08,3.8,5.26,950.21,1
UKL10858,Udham Singh Nagar,Champawat,Plain/Lower Hill,Mid-Hill,352.8,Standard,9,101.6,45.9,0.29,0,0,Good,4.27,4.5,6.02,1140.09,1
UKL10859,Udham Singh Nagar,Nainital,Plain/Lower Hill,Mid-Hill,350.3,Standard,7,99.7,92.0,0.93,0,0,Good,3.44,4.5,6.18,982.98,1
UKL10860,Tehri Garhwal,Nainital,Mid-Hill,Mid-Hill,399.6,Second Class,9,33.3,34.9,1.72,0,1,Moderate,4.07,3.8,5.91,1421.98,1
UKL10861,Uttarkashi,Dehradun,High-Hill,Plain/Lower Hill,325.8,Second Class,3,68.1,56.1,1.22,0,1,Good,3.96,3.8,4.69,1055.89,1
UKL10862,Chamoli,Tehri Garhwal,High-Hill,Mid-Hill,323.4,Standard,9,78.7,70.1,0.76,0,0,Good,3.34,4.5,6.01,1042.34,1
UKL10863,Tehri Garhwal,Pithoragarh,Mid-Hill,High-Hill,302.5,Same Day,5,58.7,84.3,0.83,0,0,Moderate,3.56,1.2,3.61,1267.72,1
UKL10864,Haridwar,Champawat,Plain/Lower Hill,Mid-Hill,231.5,Same Day,7,88.8,58.2,0.63,0,0,Poor,3.56,1.2,2.32,1208.55,1
UKL10865,Udham Singh Nagar,Dehradun,Plain/Lower Hill,Plain/Lower Hill,148.1,Second Class,6,74.8,122.8,0.71,0,1,Good,4.16,3.8,4.53,765.51,1
UKL10866,Chamoli,Pauri Garhwal,High-Hill,Mid-Hill,371.5,Standard,12,73.3,70.8,,0,1,Good,4.47,4.5,6.08,1218.02,1
UKL10867,Pithoragarh,Haridwar,High-Hill,Plain/Lower Hill,430.6,First Class,6,72.5,72.0,0.77,0,0,Moderate,4.39,2.8,3.44,1439.81,1
UKL10868,Nainital,Pithoragarh,Mid-Hill,High-Hill,263.0,Second Class,9,72.9,99.3,1.04,1,0,Good,5.0,3.8,5.43,958.35,1
UKL10869,Almora,Chamoli,Mid-Hill,High-Hill,393.3,Standard,7,69.4,61.7,1.08,0,0,Moderate,4.15,4.5,6.12,1148.73,1
UKL10870,Dehradun,Pithoragarh,Plain/Lower Hill,High-Hill,415.7,Standard,11,51.8,76.7,1.06,0,1,Good,3.94,4.5,6.59,1260.45,1
UKL10871,Pithoragarh,Haridwar,High-Hill,Plain/Lower Hill,388.9,Standard,6,20.9,103.0,1.33,0,0,Moderate,3.83,4.5,6.44,1089.26,1
UKL10872,Almora,Nainital,Mid-Hill,Mid-Hill,331.3,Standard,7,38.1,49.3,0.67,0,1,Good,4.12,4.5,5.85,1057.32,1
UKL10873,Uttarkashi,Udham Singh Nagar,High-Hill,Plain/Lower Hill,321.3,Standard,9,47.3,78.4,1.38,0,0,Good,4.73,4.5,5.32,1009.25,1
UKL10874,Nainital,Haridwar,Mid-Hill,Plain/Lower Hill,347.0,Second Class,9,108.1,56.3,0.66,0,1,Good,4.36,3.8,4.76,1134.24,1
UKL10875,Udham Singh Nagar,Champawat,Plain/Lower Hill,Mid-Hill,350.6,Second Class,9,45.7,110.8,0.9,0,0,Poor,3.83,3.8,5.84,1287.35,1
UKL10876,Tehri Garhwal,Chamoli,Mid-Hill,High-Hill,443.1,First Class,6,110.3,85.0,1.68,0,1,Poor,4.46,2.8,5.56,1488.96,1
UKL10877,Tehri Garhwal,Champawat,Mid-Hill,Mid-Hill,326.2,Standard,6,65.4,61.4,1.37,0,0,Moderate,4.38,4.5,7.05,1033.82,1
UKL10878,Udham Singh Nagar,Chamoli,Plain/Lower Hill,High-Hill,396.2,Second Class,8,30.4,72.3,0.79,0,0,Poor,3.69,3.8,5.12,1299.41,1
UKL10879,Bageshwar,Tehri Garhwal,Mid-Hill,Mid-Hill,352.0,Same Day,8,56.7,116.3,0.36,0,0,Good,5.0,1.2,2.24,1428.99,1
UKL10880,Dehradun,Bageshwar,Plain/Lower Hill,Mid-Hill,317.8,Standard,9,111.1,68.8,0.41,0,0,Good,4.4,4.5,5.8,984.68,1
UKL10881,Uttarkashi,Champawat,High-Hill,Mid-Hill,413.0,Standard,6,30.6,41.6,1.35,0,0,Moderate,4.76,4.5,6.34,1126.8,1
UKL10882,Pithoragarh,Chamoli,High-Hill,High-Hill,547.8,Standard,11,53.2,65.7,0.98,0,0,Good,3.6,4.5,7.18,1573.36,1
UKL10883,Bageshwar,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,294.3,Standard,7,93.3,74.2,0.9,0,0,Moderate,3.71,4.5,6.08,1007.83,1
UKL10884,Haridwar,Tehri Garhwal,Plain/Lower Hill,Mid-Hill,297.5,First Class,11,49.9,39.0,0.75,0,1,Good,3.94,2.8,4.44,1211.8,1
UKL10885,Tehri Garhwal,Pithoragarh,Mid-Hill,High-Hill,324.9,Second Class,8,41.8,24.8,1.27,0,1,Good,4.21,3.8,5.52,1112.42,1
UKL10886,Nainital,Uttarkashi,Mid-Hill,High-Hill,358.0,Second Class,8,93.0,56.2,1.32,0,0,Good,4.17,3.8,5.95,1238.11,1
UKL10887,Almora,Rudraprayag,Mid-Hill,High-Hill,193.3,Standard,6,57.3,15.0,1.38,0,0,Moderate,3.24,4.5,5.85,776.28,1
UKL10888,Rudraprayag,Tehri Garhwal,High-Hill,Mid-Hill,414.6,Standard,8,82.9,79.5,1.07,0,0,Moderate,3.89,4.5,6.75,1107.04,1
UKL10889,Tehri Garhwal,Champawat,Mid-Hill,Mid-Hill,334.8,Standard,9,76.0,65.9,1.51,0,1,Moderate,3.65,4.5,6.3,1111.67,1
UKL10890,Dehradun,Chamoli,Plain/Lower Hill,High-Hill,199.8,Same Day,8,79.7,56.5,0.95,0,0,Moderate,4.67,1.2,2.46,1159.68,1
UKL10891,Pauri Garhwal,Rudraprayag,Mid-Hill,High-Hill,363.7,Second Class,8,84.3,64.7,0.98,0,0,Good,4.18,3.8,4.77,1164.08,1
UKL10892,Chamoli,Nainital,High-Hill,Mid-Hill,137.0,Standard,8,61.6,29.9,0.47,0,1,Good,3.36,4.5,5.41,635.11,1
UKL10893,Pithoragarh,Tehri Garhwal,High-Hill,Mid-Hill,382.3,Second Class,8,99.0,58.7,1.12,0,0,Moderate,4.29,3.8,6.06,1248.85,1
UKL10894,Uttarkashi,Champawat,High-Hill,Mid-Hill,471.2,First Class,10,43.2,127.4,1.94,0,0,Good,4.65,2.8,4.6,1604.08,1
UKL10895,Rudraprayag,Bageshwar,High-Hill,Mid-Hill,418.5,Standard,8,91.1,98.3,0.83,0,1,Moderate,4.65,4.5,5.8,1197.75,1
UKL10896,Nainital,Bageshwar,Mid-Hill,Mid-Hill,318.8,Second Class,10,18.5,15.0,1.24,0,1,Good,3.67,3.8,5.12,1100.34,1
UKL10897,Haridwar,Udham Singh Nagar,Plain/Lower Hill,Plain/Lower Hill,102.9,Standard,5,60.4,44.4,0.77,0,0,Moderate,3.78,4.5,5.52,600.04,1
UKL10898,Pithoragarh,Dehradun,High-Hill,Plain/Lower Hill,238.2,First Class,7,89.2,89.4,1.44,0,1,Moderate,4.06,2.8,4.84,1038.66,1
UKL10899,Tehri Garhwal,Uttarkashi,Mid-Hill,High-Hill,416.9,Same Day,10,84.9,15.0,1.55,0,0,Poor,4.51,1.2,2.25,1710.05,1
UKL10900,Uttarkashi,Bageshwar,High-Hill,Mid-Hill,411.9,Standard,9,85.4,54.4,1.65,0,0,Good,4.03,4.5,6.22,1305.41,1
UKL10901,Nainital,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,261.7,Standard,12,59.3,102.2,0.94,0,0,Good,4.13,4.5,5.15,1013.2,1
UKL10902,Almora,Champawat,Mid-Hill,Mid-Hill,331.3,Standard,10,64.9,72.2,0.62,0,1,Good,4.14,4.5,5.52,1183.31,1
UKL10903,Champawat,Dehradun,Mid-Hill,Plain/Lower Hill,211.9,Standard,5,108.5,68.4,1.34,0,1,Good,3.52,4.5,5.43,750.81,1
UKL10904,Uttarkashi,Haridwar,High-Hill,Plain/Lower Hill,359.9,Second Class,8,68.7,85.8,0.74,0,1,Good,4.4,3.8,5.55,,1
UKL10905,Dehradun,Nainital,Plain/Lower Hill,Mid-Hill,146.8,Standard,11,72.7,83.9,0.98,1,1,Moderate,4.39,4.5,7.71,823.73,1
UKL10906,Nainital,Chamoli,Mid-Hill,High-Hill,467.5,Second Class,9,69.0,92.4,0.77,0,0,Moderate,3.76,3.8,6.04,1330.56,1
UKL10907,Haridwar,Uttarkashi,Plain/Lower Hill,High-Hill,319.5,First Class,9,104.0,93.3,1.05,0,1,Good,3.63,2.8,4.31,1229.83,1
UKL10908,Nainital,Haridwar,Mid-Hill,Plain/Lower Hill,200.9,Standard,8,18.6,17.7,0.89,0,0,Good,3.9,4.5,5.47,810.27,1
UKL10909,Pithoragarh,Champawat,High-Hill,Mid-Hill,299.8,Standard,8,92.4,81.0,0.73,0,0,Good,4.79,4.5,5.38,956.65,1
UKL10910,Rudraprayag,Bageshwar,High-Hill,Mid-Hill,371.8,Standard,7,45.7,73.0,1.52,0,1,Good,4.12,4.5,6.53,1147.25,1
UKL10911,Nainital,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,212.8,Standard,5,92.6,72.6,0.94,0,0,Moderate,4.15,4.5,5.37,789.73,1
UKL10912,Chamoli,Champawat,High-Hill,Mid-Hill,288.1,Second Class,11,129.7,94.8,0.36,0,1,Good,4.5,3.8,5.58,1057.27,1
UKL10913,Pithoragarh,Udham Singh Nagar,High-Hill,Plain/Lower Hill,175.9,Standard,9,53.3,74.2,0.74,0,1,Good,,4.5,6.21,720.0,1
UKL10914,Almora,Champawat,Mid-Hill,Mid-Hill,302.9,Second Class,7,105.5,58.1,0.36,0,0,Good,3.06,3.8,4.31,1062.85,1
UKL10915,Haridwar,Bageshwar,Plain/Lower Hill,Mid-Hill,173.3,Standard,5,116.6,90.0,0.77,0,1,Good,,4.5,5.33,690.29,1
UKL10916,Tehri Garhwal,Pauri Garhwal,Mid-Hill,Mid-Hill,223.3,First Class,6,36.9,101.7,,0,0,Moderate,3.71,2.8,4.35,984.78,1
UKL10917,Pithoragarh,Nainital,High-Hill,Mid-Hill,381.0,Standard,17,96.1,81.7,0.88,0,0,Moderate,3.88,4.5,6.32,1413.93,1
UKL10918,Chamoli,Uttarkashi,High-Hill,High-Hill,351.3,Second Class,3,79.0,68.5,1.88,0,0,Good,3.64,3.8,4.94,1141.11,1
UKL10919,Nainital,Uttarkashi,Mid-Hill,High-Hill,271.8,Standard,7,48.4,56.4,0.67,0,1,Moderate,4.73,4.5,6.43,944.99,1
UKL10920,Nainital,Chamoli,Mid-Hill,High-Hill,510.5,Standard,6,95.2,90.8,1.58,0,0,Poor,3.88,4.5,6.37,1518.14,1
UKL10921,Rudraprayag,Almora,High-Hill,Mid-Hill,306.5,Standard,7,67.4,67.6,0.81,0,1,Good,4.58,4.5,6.01,953.75,1
UKL10922,Haridwar,Udham Singh Nagar,Plain/Lower Hill,Plain/Lower Hill,52.3,Second Class,6,59.5,22.2,0.81,0,0,Poor,3.38,3.8,5.26,584.36,1
UKL10923,Pauri Garhwal,Bageshwar,Mid-Hill,Mid-Hill,265.8,Standard,10,98.2,81.5,1.07,0,0,Good,3.94,4.5,5.64,,1
UKL10924,Dehradun,Tehri Garhwal,Plain/Lower Hill,Mid-Hill,289.0,Standard,12,64.6,65.8,1.14,0,0,Good,4.32,4.5,5.79,980.67,1
UKL10925,Pauri Garhwal,Nainital,Mid-Hill,Mid-Hill,407.0,First Class,6,23.7,57.5,1.07,0,1,Moderate,4.51,2.8,5.84,1330.66,1
UKL10926,Nainital,Haridwar,Mid-Hill,Plain/Lower Hill,211.8,First Class,11,60.2,76.0,0.81,0,0,Good,4.16,2.8,4.0,1013.72,1
UKL10927,Pithoragarh,Chamoli,High-Hill,High-Hill,433.9,Standard,4,113.0,86.2,0.77,0,0,Good,3.93,4.5,5.76,1160.31,1
UKL10928,Bageshwar,Haridwar,Mid-Hill,Plain/Lower Hill,346.0,First Class,4,114.9,55.9,1.1,0,0,Moderate,4.02,2.8,4.12,1157.93,1
UKL10929,Dehradun,Haridwar,Plain/Lower Hill,Plain/Lower Hill,69.6,First Class,7,79.4,92.6,0.79,0,1,Moderate,4.16,2.8,4.28,632.89,1
UKL10930,Udham Singh Nagar,Tehri Garhwal,Plain/Lower Hill,Mid-Hill,237.6,Standard,10,59.3,30.8,1.15,0,0,Moderate,4.19,4.5,6.15,942.72,1
UKL10931,Pithoragarh,Bageshwar,High-Hill,Mid-Hill,540.1,Same Day,10,50.7,70.1,1.14,0,0,Good,3.46,1.2,3.31,1831.42,1
UKL10932,Rudraprayag,Chamoli,High-Hill,High-Hill,463.2,Standard,2,79.7,31.2,1.18,0,0,Good,3.81,4.5,6.06,1213.17,1
UKL10933,Uttarkashi,Nainital,High-Hill,Mid-Hill,406.2,Standard,8,60.7,88.6,1.58,0,0,Moderate,4.61,4.5,5.89,1190.34,1
UKL10934,Dehradun,Haridwar,Plain/Lower Hill,Plain/Lower Hill,176.5,Standard,5,81.4,76.8,0.91,0,0,Good,2.86,4.5,5.09,699.2,1
UKL10935,Almora,Champawat,Mid-Hill,Mid-Hill,473.3,First Class,4,108.8,48.7,1.31,0,0,Moderate,3.32,2.8,4.49,1474.87,1
UKL10936,Almora,Chamoli,Mid-Hill,High-Hill,406.1,Standard,3,42.9,56.6,1.99,1,0,Good,4.18,4.5,5.81,1175.9,1
UKL10937,Rudraprayag,Nainital,High-Hill,Mid-Hill,185.2,First Class,9,54.9,62.7,1.03,0,0,Moderate,3.72,2.8,4.23,988.3,1
UKL10938,Haridwar,Almora,Plain/Lower Hill,Mid-Hill,402.7,Second Class,7,46.1,48.4,0.64,0,0,,4.03,3.8,4.66,1224.74,1
UKL10939,Haridwar,Chamoli,Plain/Lower Hill,High-Hill,208.2,Standard,7,76.3,93.0,0.96,1,1,Good,3.85,4.5,6.37,755.11,1
UKL10940,Dehradun,Pithoragarh,Plain/Lower Hill,High-Hill,289.8,Standard,13,58.4,61.4,0.68,1,1,Moderate,4.69,4.5,7.28,1051.51,1
UKL10941,Dehradun,Pauri Garhwal,Plain/Lower Hill,Mid-Hill,370.8,First Class,10,118.1,72.2,0.41,0,0,Moderate,4.28,2.8,4.58,1411.14,1
UKL10942,Rudraprayag,Chamoli,High-Hill,High-Hill,584.1,Standard,9,103.0,55.0,1.43,0,1,Moderate,3.41,4.5,6.98,1645.31,1
UKL10943,Nainital,Pauri Garhwal,Mid-Hill,Mid-Hill,227.8,Standard,6,116.5,46.1,0.75,0,0,Poor,4.38,4.5,5.81,833.68,1
UKL10944,Udham Singh Nagar,Chamoli,Plain/Lower Hill,High-Hill,281.3,Second Class,8,102.3,76.4,0.64,1,0,Poor,3.95,3.8,5.81,1121.22,1
UKL10945,Almora,Tehri Garhwal,Mid-Hill,Mid-Hill,278.4,Standard,7,72.6,95.7,0.75,0,0,Good,4.4,4.5,6.31,877.06,1
UKL10946,Haridwar,Dehradun,Plain/Lower Hill,Plain/Lower Hill,90.1,First Class,6,63.9,79.8,0.81,0,1,Poor,4.06,2.8,3.62,795.85,1
UKL10947,Pauri Garhwal,Nainital,Mid-Hill,Mid-Hill,298.5,Standard,6,35.2,84.8,0.97,1,0,Good,4.48,4.5,6.89,995.28,1
UKL10948,Almora,Rudraprayag,Mid-Hill,High-Hill,128.4,Standard,10,54.3,57.2,1.73,0,0,Moderate,4.47,4.5,6.92,748.18,1
UKL10949,Dehradun,Rudraprayag,Plain/Lower Hill,High-Hill,282.7,Standard,9,97.2,76.5,1.15,0,0,Moderate,3.91,4.5,6.03,984.92,1
UKL10950,Haridwar,Tehri Garhwal,Plain/Lower Hill,Mid-Hill,166.1,Standard,7,84.2,95.7,1.15,0,1,Good,3.43,4.5,6.45,654.98,1
UKL10951,Rudraprayag,Champawat,High-Hill,Mid-Hill,361.2,Second Class,7,88.9,100.5,0.94,0,1,Good,4.45,3.8,5.58,1212.49,1
UKL10952,Bageshwar,Tehri Garhwal,Mid-Hill,Mid-Hill,112.5,Standard,11,45.9,26.0,0.88,0,0,Moderate,4.21,4.5,6.0,707.14,1
UKL10953,Dehradun,Bageshwar,Plain/Lower Hill,Mid-Hill,263.2,Second Class,5,83.6,65.5,1.28,0,0,Good,4.76,3.8,3.68,959.89,0
UKL10954,Pauri Garhwal,Uttarkashi,Mid-Hill,High-Hill,216.1,Standard,5,94.7,60.9,1.54,0,0,Moderate,4.19,4.5,6.5,791.64,1
UKL10955,Dehradun,Tehri Garhwal,Plain/Lower Hill,Mid-Hill,272.0,Standard,7,79.1,76.0,0.61,0,0,Poor,4.51,4.5,6.69,962.54,1
UKL10956,Almora,Chamoli,Mid-Hill,High-Hill,221.9,Second Class,8,78.2,38.7,1.3,1,1,Moderate,3.58,3.8,6.3,916.04,1
UKL10957,Tehri Garhwal,Uttarkashi,Mid-Hill,High-Hill,352.1,Standard,9,80.7,66.7,1.09,0,0,Poor,4.62,4.5,5.94,1193.62,1
UKL10958,Pauri Garhwal,Champawat,Mid-Hill,Mid-Hill,390.5,Second Class,5,88.0,31.1,1.13,1,0,Moderate,4.36,3.8,6.26,1306.95,1
UKL10959,Haridwar,Champawat,Plain/Lower Hill,Mid-Hill,237.8,Second Class,5,74.1,65.7,1.12,0,0,Good,4.08,3.8,4.12,948.56,1
UKL10960,Nainital,Chamoli,Mid-Hill,High-Hill,542.0,First Class,7,56.6,88.7,1.33,0,1,Moderate,4.15,2.8,5.32,1572.48,1
UKL10961,Almora,Rudraprayag,Mid-Hill,High-Hill,349.7,Standard,14,71.1,66.5,1.33,0,1,Moderate,3.64,4.5,7.02,1211.71,1
UKL10962,Nainital,Almora,Mid-Hill,Mid-Hill,318.6,Standard,8,85.2,100.1,0.91,0,0,Poor,4.89,4.5,6.76,1052.69,1
UKL10963,Nainital,Chamoli,Mid-Hill,High-Hill,485.0,Second Class,8,107.5,107.1,1.19,0,1,Good,4.1,3.8,5.5,1485.99,1
UKL10964,Dehradun,Nainital,Plain/Lower Hill,Mid-Hill,400.4,Same Day,9,117.7,76.4,0.69,0,1,Moderate,4.23,1.2,2.95,1613.8,1
UKL10965,Haridwar,Rudraprayag,Plain/Lower Hill,High-Hill,384.7,Standard,6,88.8,55.2,1.4,1,0,Good,3.99,4.5,6.6,1106.4,1
UKL10966,Bageshwar,Pauri Garhwal,Mid-Hill,Mid-Hill,270.2,Standard,9,90.9,90.8,0.84,0,1,Good,4.91,4.5,6.32,920.22,1
UKL10967,Uttarkashi,Pithoragarh,High-Hill,High-Hill,542.0,Second Class,13,57.8,95.7,1.22,0,0,Moderate,4.48,3.8,5.79,1723.2,1
UKL10968,Tehri Garhwal,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,266.6,Second Class,5,75.5,93.9,0.44,0,0,Moderate,4.32,3.8,4.59,880.57,1
UKL10969,Nainital,Pithoragarh,Mid-Hill,High-Hill,294.5,First Class,8,85.5,71.3,1.13,0,0,Good,4.2,2.8,4.64,1099.81,1
UKL10970,Pithoragarh,Haridwar,High-Hill,Plain/Lower Hill,258.0,First Class,7,111.2,37.7,1.42,0,0,Moderate,3.76,2.8,4.91,1040.89,1
UKL10971,Haridwar,Almora,Plain/Lower Hill,Mid-Hill,321.9,Standard,8,75.9,49.6,0.98,0,0,Moderate,3.32,4.5,5.8,1087.5,1
UKL10972,Tehri Garhwal,Dehradun,Mid-Hill,Plain/Lower Hill,374.2,Second Class,12,101.4,71.1,1.27,0,0,Poor,5.0,3.8,6.25,1362.1,1
